Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-06-11 00:00:00-04:00,95.74386095437549,96.2936172460663,95.42158304249325,95.78177642822266,23490900,0.0,0.0
2018-06-12 00:00:00-04:00,95.82918553326034,96.16093695976005,95.49743410676062,96.02823638916016,18325200,0.0,0.0
2018-06-13 00:00:00-04:00,96.41685423186698,96.69173602172108,95.3173270724506,95.59220886230469,29492900,0.0,0.0
2018-06-14 00:00:00-04:00,96.35049660848483,96.7106827720567,95.73438279761822,96.13248443603516,25691800,0.0,0.0
2018-06-15 00:00:00-04:00,96.21781066199193,96.23676478647178,94.85288228701182,94.90975189208984,65738600,0.0,0.0
2018-06-18 00:00:00-04:00,94.79600816241381,95.83865851841905,94.23676388980161,95.60169219970703,23586000,0.0,0.0
2018-06-19 00:00:00-04:00,94.45477608493745,95.73439275965471,94.31259484738261,95.60169219970703,28653100,0.0,0.0
2018-06-20 00:00:00-04:00,96.0851339945623,97.17517359841695,95.84816760561297,96.55906677246094,26180800,0.0,0.0
2018-06-21 00:00:00-04:00,96.75809934447138,97.11828558406111,95.62065655397299,95.86710357666016,23198200,0.0,0.0
2018-06-22 00:00:00-04:00,95.1751708984375,95.51639579869864,94.43582979156037,95.1751708984375,38923100,0.0,0.0
2018-06-25 00:00:00-04:00,94.78653126113218,94.8907970240505,92.22729780973698,93.26046752929688,35433300,0.0,0.0
2018-06-26 00:00:00-04:00,93.668042758753,94.86235498640967,93.60169248119641,93.91448974609375,26897200,0.0,0.0
2018-06-27 00:00:00-04:00,94.38842662387619,94.80548243091377,92.32208001751428,92.45478057861328,31298400,0.0,0.0
2018-06-28 00:00:00-04:00,92.30312154518772,93.94293171804146,92.18938233591497,93.48795318603516,26650700,0.0,0.0
2018-06-29 00:00:00-04:00,93.7723183895997,94.70122960486073,93.20360063184171,93.46900177001953,28053200,0.0,0.0
2018-07-02 00:00:00-04:00,92.98557915851762,94.84339417232654,92.8907940802735,94.79600524902344,19564500,0.0,0.0
2018-07-03 00:00:00-04:00,95.24151805535027,95.38369207926488,93.78180447950143,93.88607025146484,14670300,0.0,0.0
2018-07-05 00:00:00-04:00,94.31262732068076,94.7107291375964,93.8671293310482,94.55907440185547,18977400,0.0,0.0
2018-07-06 00:00:00-04:00,94.68226203991085,96.14197543581236,94.4737305216909,95.88605499267578,19234600,0.0,0.0
2018-07-09 00:00:00-04:00,96.35051466076139,96.91923242671756,95.97136707291102,96.54008483886719,18212000,0.0,0.0
2018-07-10 00:00:00-04:00,96.68225881173753,97.1656721306549,96.54955825072305,96.79600524902344,19293100,0.0,0.0
2018-07-11 00:00:00-04:00,95.87656968223699,97.0045243910281,95.82917352797243,96.66329956054688,19644600,0.0,0.0
2018-07-12 00:00:00-04:00,97.41212047196935,98.96662632515861,97.37421222117538,98.75809478759766,24335900,0.0,0.0
2018-07-13 00:00:00-04:00,98.92870623517125,100.09457653121483,98.66329787050293,99.93344116210938,24635200,0.0,0.0
2018-07-16 00:00:00-04:00,99.90501139341144,100.30311311301523,99.07088523998767,99.44055938720703,21786900,0.0,0.0
2018-07-17 00:00:00-04:00,99.15618694041365,100.94765173062324,98.88130514302195,100.42632293701172,25901700,0.0,0.0
2018-07-18 00:00:00-04:00,100.41685191569671,100.5211176769366,99.26045509586396,99.63960266113281,29493900,0.0,0.0
2018-07-19 00:00:00-04:00,99.45951317800933,99.8196994138238,98.47373232923208,98.95714569091797,40171600,0.0,0.0
2018-07-20 00:00:00-04:00,102.44527816959376,102.55901737158305,100.54954766563371,100.7296371459961,56004000,0.0,0.0
2018-07-23 00:00:00-04:00,100.75808534466657,102.50215404386302,100.59694274592296,102.34101867675781,29707000,0.0,0.0
2018-07-24 00:00:00-04:00,102.90972613182433,103.14669243564003,101.66802501395402,102.04717254638672,26316600,0.0,0.0
2018-07-25 00:00:00-04:00,102.33154188345262,105.35523465123099,101.99030978037122,105.05191802978516,30702100,0.0,0.0
2018-07-26 00:00:00-04:00,104.96659560003478,105.21304258951749,103.79124471668618,103.90499114990234,31372100,0.0,0.0
2018-07-27 00:00:00-04:00,104.43580255077735,104.43580255077735,100.60642574236984,102.0661392211914,37005300,0.0,0.0
2018-07-30 00:00:00-04:00,101.60168625330436,101.92395699183261,99.29837322990124,99.87657165527344,34668300,0.0,0.0
2018-07-31 00:00:00-04:00,100.93818158952067,101.15619380732598,99.886050446505,100.549560546875,27655200,0.0,0.0
2018-08-01 00:00:00-04:00,100.50217699849057,100.90027876969069,99.9239784696162,100.73914337158203,23628700,0.0,0.0
2018-08-02 00:00:00-04:00,99.90500235593986,102.45475505177366,99.37419287951332,101.96186828613281,26104300,0.0,0.0
2018-08-03 00:00:00-04:00,102.17989347821309,102.41685982929276,101.25098220005952,102.40737915039062,18659600,0.0,0.0
2018-08-06 00:00:00-04:00,102.48320996339584,102.76756524527809,101.95240042026523,102.49268341064453,20265900,0.0,0.0
2018-08-07 00:00:00-04:00,102.90025851615812,103.41210666516655,102.53059161381402,103.20357513427734,16080200,0.0,0.0
2018-08-08 00:00:00-04:00,103.63011411255623,104.02821579961304,103.08983118536818,103.78176879882812,15487500,0.0,0.0
2018-08-09 00:00:00-04:00,103.99030042824744,104.41684414908455,103.88603466748535,103.95238494873047,13677200,0.0,0.0
2018-08-10 00:00:00-04:00,103.71542348346134,103.97135117427881,102.7296426647616,103.31732177734375,18183700,0.0,0.0
2018-08-13 00:00:00-04:00,103.54482755183807,103.8671055896259,102.46426143577538,102.56852722167969,18472500,0.0,0.0
2018-08-14 00:00:00-04:00,102.90025632764846,104.02821836712013,102.40736954555204,103.8481216430664,16788300,0.0,0.0
2018-08-15 00:00:00-04:00,103.2296305460391,103.70538698708754,101.64060577520945,102.43988037109375,29982800,0.42,0.0
2018-08-16 00:00:00-04:00,103.04885468840905,103.58169961375788,102.09734174487606,102.42085266113281,21384300,0.0,0.0
2018-08-17 00:00:00-04:00,102.15444312506335,102.6682610507257,101.51693111449784,102.36377716064453,18061500,0.0,0.0
2018-08-20 00:00:00-04:00,102.29717734845163,102.66826688371272,101.3171199984303,101.6882095336914,17914200,0.0,0.0
2018-08-21 00:00:00-04:00,101.73576398709041,102.14491485045477,100.71764540980715,100.84134674072266,22881900,0.0,0.0
2018-08-22 00:00:00-04:00,100.71764299493903,102.13539523933845,100.65103737968448,101.86897277832031,18000600,0.0,0.0
2018-08-23 00:00:00-04:00,101.95462524385891,102.93468252850097,101.68820275010788,102.34474182128906,18167700,0.0,0.0
2018-08-24 00:00:00-04:00,102.44940475488895,103.29625075890416,102.34473774230565,103.14401245117188,17234000,0.0,0.0
2018-08-27 00:00:00-04:00,103.97181137868816,104.32387376506205,103.2486668015752,104.28581237792969,19662300,0.0,0.0
2018-08-28 00:00:00-04:00,104.60934972472852,105.14219472337356,104.46662131167184,104.91383361816406,19151500,0.0,0.0
2018-08-29 00:00:00-04:00,105.0946105609843,106.59800288066128,104.92333792634427,106.58848571777344,20818000,0.0,0.0
2018-08-30 00:00:00-04:00,106.25545100557059,107.14987551524821,106.03660708903318,106.5218734741211,22798700,0.0,0.0
2018-08-31 00:00:00-04:00,106.27449323669484,107.31163896063687,106.11273050349637,106.88346099853516,23222700,0.0,0.0
2018-09-04 00:00:00-04:00,105.47519358052459,106.5313733808217,104.87574312338297,106.29349517822266,22634600,0.0,0.0
2018-09-05 00:00:00-04:00,105.62746163409557,106.01757819460668,102.8585552809786,103.22964477539062,32872400,0.0,0.0
2018-09-06 00:00:00-04:00,103.00126713973965,103.70538462379473,102.29714965568458,103.4675064086914,23477600,0.0,0.0
2018-09-07 00:00:00-04:00,102.98225301386583,103.448492341389,102.03074003391849,102.96321868896484,22498600,0.0,0.0
2018-09-10 00:00:00-04:00,103.56265162852107,104.32386478672204,103.10592954117384,104.07646942138672,20727900,0.0,0.0
2018-09-11 00:00:00-04:00,103.61976140578795,106.17932629741216,103.61024424366467,105.84629821777344,24301800,0.0,0.0
2018-09-12 00:00:00-04:00,106.02707275282637,106.42670639092078,105.15168270953387,106.29349517822266,18891100,0.0,0.0
2018-09-13 00:00:00-04:00,106.68363713224508,108.21557359933257,106.68363713224508,107.43533325195312,26055600,0.0,0.0
2018-09-14 00:00:00-04:00,107.86350682482144,108.21556922395933,106.98811666744177,107.8730239868164,19122300,0.0,0.0
2018-09-17 00:00:00-04:00,108.17752302492336,108.18703292878605,106.43625236819523,106.70267486572266,20736500,0.0,0.0
2018-09-18 00:00:00-04:00,106.75022428982267,108.18700340358838,106.30301210839187,107.72076416015625,22170900,0.0,0.0
2018-09-19 00:00:00-04:00,107.56854490801071,107.82545021752587,105.65600179240093,106.28399658203125,21728400,0.0,0.0
2018-09-20 00:00:00-04:00,106.83587141463084,108.28217514430517,106.50284333854385,108.06332397460938,23714500,0.0,0.0
2018-09-21 00:00:00-04:00,108.47248373378528,109.69993639454061,108.00624438898414,108.71987915039062,71229700,0.0,0.0
2018-09-24 00:00:00-04:00,107.54950473554752,109.32883651844628,106.77878158943953,109.1099853515625,27334500,0.0,0.0
2018-09-25 00:00:00-04:00,109.23370065709895,109.51915021540738,108.23460905434835,108.90066528320312,22668000,0.0,0.0
2018-09-26 00:00:00-04:00,108.91970005546699,109.4810892707337,108.22509233441535,108.45346069335938,19352000,0.0,0.0
2018-09-27 00:00:00-04:00,109.21465738624751,109.33835871823835,108.66277812212734,108.86260223388672,19091300,0.0,0.0
2018-09-28 00:00:00-04:00,108.65325894504961,109.01483122888608,108.16798533978097,108.82453155517578,21647800,0.0,0.0
2018-10-01 00:00:00-04:00,109.18612323943522,110.07103067240807,109.16709617247031,110.00442504882812,18883100,0.0,0.0
2018-10-02 00:00:00-04:00,109.7094474514071,110.22325806269136,108.89114572311323,109.56671905517578,20787200,0.0,0.0
2018-10-03 00:00:00-04:00,109.82362500709948,110.54677689531731,109.35738568550344,109.58574676513672,16648000,0.0,0.0
2018-10-04 00:00:00-04:00,109.05290509644038,109.19563349779175,106.21739317304718,107.32115173339844,34821700,0.0,0.0
2018-10-05 00:00:00-04:00,107.16890989608392,107.6827278031353,105.27540100008468,106.69315338134766,29068900,0.0,0.0
2018-10-08 00:00:00-04:00,106.24594254533135,106.59799770092414,104.03842546858476,105.47521209716797,29640600,0.0,0.0
2018-10-09 00:00:00-04:00,105.7511591612676,107.59709679021371,105.42764821075495,106.81685638427734,26198600,0.0,0.0
2018-10-10 00:00:00-04:00,105.84629132934496,106.09368671217665,100.66054900818689,101.01261138916016,61376300,0.0,0.0
2018-10-11 00:00:00-04:00,100.2418899268837,103.6483081013916,99.14764855960718,100.77474212646484,63904300,0.0,0.0
2018-10-12 00:00:00-04:00,103.72443348887388,105.84630339978843,101.92607451131317,104.25727844238281,47742100,0.0,0.0
2018-10-15 00:00:00-04:00,103.62927648406716,104.17163856270625,101.764304756657,102.3827896118164,32068100,0.0,0.0
2018-10-16 00:00:00-04:00,104.22872717464908,106.00805896632625,103.6673307712882,105.61793518066406,31610200,0.0,0.0
2018-10-17 00:00:00-04:00,106.26496393963164,106.38865800668897,104.23824401925673,105.34199523925781,26548200,0.0,0.0
2018-10-18 00:00:00-04:00,104.76157020900531,105.17072105173811,102.6016390919063,103.23915100097656,32506200,0.0,0.0
2018-10-19 00:00:00-04:00,103.64830085860217,105.48472105255813,102.96321040663369,103.39139556884766,32785500,0.0,0.0
2018-10-22 00:00:00-04:00,104.01940249009479,105.18024952969402,102.99176669181335,104.31436920166016,26545600,0.0,0.0
2018-10-23 00:00:00-04:00,102.5445423956314,103.68636223528468,100.01352184774788,102.8585433959961,43770400,0.0,0.0
2018-10-24 00:00:00-04:00,103.15354456975206,103.22966010491974,96.6642178866028,97.35882568359375,63897800,0.0,0.0
2018-10-25 00:00:00-04:00,101.38371843361325,103.97182783299552,101.00311176152312,103.04886627197266,61646800,0.0,0.0
2018-10-26 00:00:00-04:00,100.5653857026042,103.47701241866574,99.68047854740385,101.7738037109375,55523100,0.0,0.0
2018-10-29 00:00:00-04:00,102.86806827659282,103.4294574471268,96.70226100630991,98.81462097167969,55162000,0.0,0.0
2018-10-30 00:00:00-04:00,98.63384908687546,99.31893240464315,95.25597475835065,98.70045471191406,65350900,0.0,0.0
2018-10-31 00:00:00-04:00,100.32752779053634,102.89660985224876,100.27994923924001,101.63109588623047,51062400,0.0,0.0
2018-11-01 00:00:00-04:00,101.8594549040755,102.11636018296072,100.41315128678481,100.78424072265625,33384200,0.0,0.0
2018-11-02 00:00:00-04:00,101.317095222081,102.11636256119797,99.88982589411448,101.01261138916016,37680200,0.0,0.0
2018-11-05 00:00:00-05:00,101.21244067505269,102.51600884223417,100.76522840242589,102.29716491699219,27922100,0.0,0.0
2018-11-06 00:00:00-05:00,102.17346817887268,103.56267635371087,101.12680528105963,102.49698638916016,24340200,0.0,0.0
2018-11-07 00:00:00-05:00,104.13357792712047,106.79780978938085,104.09551653858522,106.53138732910156,37901700,0.0,0.0
2018-11-08 00:00:00-05:00,106.37914440539922,106.76926091684173,105.53229851087544,106.3315658569336,25644100,0.0,0.0
2018-11-09 00:00:00-05:00,105.47521391295642,106.04612025735429,103.4865552404191,104.25727844238281,32039200,0.0,0.0
2018-11-12 00:00:00-05:00,104.11456362890101,104.62838158375537,100.95554036753148,101.6882095336914,33621800,0.0,0.0
2018-11-13 00:00:00-05:00,102.33521470616176,103.46751011416684,101.46933448763177,101.75479125976562,35374600,0.0,0.0
2018-11-14 00:00:00-05:00,103.3029048272574,103.45580809564046,99.83399394764426,100.31180572509766,39495100,0.46,0.0
2018-11-15 00:00:00-05:00,100.33093830278904,103.01624607384348,99.29887016469141,102.51931762695312,38505200,0.0,0.0
2018-11-16 00:00:00-05:00,102.32817057183355,104.04828857200613,102.06059714675087,103.4844741821289,33502100,0.0,0.0
2018-11-19 00:00:00-05:00,103.46534511122432,103.74247677962666,98.95480866540294,99.97732543945312,44773900,0.0,0.0
2018-11-20 00:00:00-05:00,97.2824897164141,98.40056762826619,94.94120741794568,97.19647979736328,64052500,0.0,0.0
2018-11-21 00:00:00-05:00,99.0026163764296,99.79578581737479,97.70296752815302,98.53436279296875,28130600,0.0,0.0
2018-11-23 00:00:00-05:00,97.63606156847608,99.20328369091561,97.47360730609832,98.49612426757812,13823100,0.0,0.0
2018-11-26 00:00:00-05:00,100.13978391332313,101.89812759180258,99.93910386028983,101.74523162841797,32336200,0.0,0.0
